Origin,Destination,FlightDate,FlightType,FareType,DollarFare,DollarTax,PointsFare,PointsTax,IsDomesticRoute,IsPrivateFare
FLL,SFO,12/8/2017,NONSTOP,LOWEST,178.2,25.64,0,0,1,0
FLL,SFO,12/8/2017,NONSTOP,POINTS,178.2,25.64,12200,5.6,1,0
BOS,SEA,12/8/2017,NONSTOP,LOWEST,118.2,21.46,0,0,1,0
BOS,SEA,12/8/2017,NONSTOP,POINTS,118.2,21.46,7800,5.6,1,0
DCA,JAX,12/8/2017,NONSTOP,LOWEST,155.2,24.04,0,0,1,0
DCA,JAX,12/8/2017,NONSTOP,POINTS,155.2,24.04,10500,5.6,1,0
JFK,SAN,12/8/2017,NONSTOP,LOWEST,298.2,34.01,0,0,1,0
JFK,SAN,12/8/2017,NONSTOP,POINTS,298.2,34.01,21100,5.6,1,0
LGA,BOS,12/8/2017,NONSTOP,LOWEST,113.2,21.11,0,0,1,0
LGA,BOS,12/8/2017,NONSTOP,POINTS,113.2,21.11,7400,5.6,1,0
FLL,MSY,12/8/2017,NONSTOP,LOWEST,111.2,20.97,0,0,1,0
FLL,MSY,12/8/2017,NONSTOP,POINTS,111.2,20.97,7200,5.6,1,0
BOS,CLT,12/8/2017,NONSTOP,LOWEST,178.2,25.64,0,0,1,0
BOS,CLT,12/8/2017,NONSTOP,POINTS,178.2,25.64,12200,5.6,1,0
JFK,HAV,12/8/2017,NONSTOP,LOWEST,173.1,53.1,0,0,0,0
JFK,HAV,12/8/2017,NONSTOP,POINTS,173.1,53.1,8900,30.6,0,0
JFK,POS,12/8/2017,NONSTOP,LOWEST,379.1,28.1,0,0,0,0
JFK,POS,12/8/2017,NONSTOP,POINTS,367.1,28.1,27200,5.6,0,1
SJU,STT,12/8/2017,NONSTOP,LOWEST,77.1,10.1,0,0,1,0
SJU,STT,12/8/2017,NONSTOP,POINTS,77.1,10.1,5000,5.6,1,0
KIN,FLL,12/8/2017,NONSTOP,LOWEST,184.68,114.68,0,0,0,0
KIN,FLL,12/8/2017,NONSTOP,POINTS,184.68,114.68,5200,87.98,0,0
JFK,NAS,12/8/2017,NONSTOP,LOWEST,243.1,28.1,0,0,0,0
JFK,NAS,12/8/2017,NONSTOP,POINTS,243.1,28.1,16000,5.6,0,0
MVY,BOS,12/8/2017,NONSTOP,LOWEST,173.5,21.5,0,0,1,0
BOS,MSY,12/8/2017,NONSTOP,LOWEST,221.2,28.64,0,0,1,0
BOS,MSY,12/8/2017,NONSTOP,POINTS,221.2,28.64,15400,5.6,1,0
NAS,MCO,12/8/2017,NONSTOP,LOWEST,162.59,122.59,0,0,0,0
NAS,MCO,12/8/2017,NONSTOP,POINTS,162.59,122.59,3000,99.09,0,0
BDL,DCA,12/8/2017,NONSTOP,LOWEST,112.2,21.04,0,0,1,0
BDL,DCA,12/8/2017,NONSTOP,POINTS,112.2,21.04,7300,5.6,1,0
JFK,BTV,12/8/2017,NONSTOP,LOWEST,118.2,21.46,0,0,1,0
JFK,BTV,12/8/2017,NONSTOP,POINTS,118.2,21.46,7800,5.6,1,0
LGA,MCO,12/8/2017,NONSTOP,LOWEST,131.2,22.36,0,0,1,0
LGA,MCO,12/8/2017,NONSTOP,POINTS,131.2,22.36,8700,5.6,1,0
EWR,PBI,12/8/2017,NONSTOP,LOWEST,122.21,21.74,0,0,1,0
EWR,PBI,12/8/2017,NONSTOP,POINTS,122.21,21.74,8100,5.6,1,0
FLL,PHL,12/8/2017,NONSTOP,LOWEST,114.2,21.18,0,0,1,0
FLL,PHL,12/8/2017,NONSTOP,POINTS,114.2,21.18,7500,5.6,1,0
BOS,CUN,12/8/2017,NONSTOP,LOWEST,221.82,54.82,0,0,0,0
BOS,CUN,12/8/2017,NONSTOP,POINTS,221.82,54.82,12400,32.32,0,0
DCA,RSW,12/8/2017,NONSTOP,LOWEST,171.2,25.15,0,0,1,0
DCA,RSW,12/8/2017,NONSTOP,POINTS,171.2,25.15,11700,5.6,1,0
BOS,SAV,12/8/2017,NONSTOP,LOWEST,118.2,21.46,0,0,1,0
BOS,SAV,12/8/2017,NONSTOP,POINTS,118.2,21.46,7800,5.6,1,0
MSY,JFK,12/8/2017,NONSTOP,LOWEST,225.2,28.92,0,0,1,0
MSY,JFK,12/8/2017,NONSTOP,POINTS,225.2,28.92,15700,5.6,1,0
JFK,IAD,12/8/2017,NONSTOP,LOWEST,98.2,20.06,0,0,1,0
JFK,IAD,12/8/2017,NONSTOP,POINTS,98.2,20.06,6300,5.6,1,0
IAD,BOS,12/8/2017,NONSTOP,LOWEST,151.2,23.76,0,0,1,0
IAD,BOS,12/8/2017,NONSTOP,POINTS,151.2,23.76,10200,5.6,1,0
JFK,PAP,12/8/2017,NONSTOP,LOWEST,310.6,40.6,0,0,0,0
JFK,PAP,12/8/2017,NONSTOP,POINTS,310.6,40.6,20000,18.1,0,0
MCO,SJO,12/8/2017,NONSTOP,LOWEST,331.58,44.58,0,0,0,0
MCO,SJO,12/8/2017,NONSTOP,POINTS,331.58,44.58,21300,22.08,0,0
SDQ,FLL,12/8/2017,NONSTOP,LOWEST,169.56,98.56,0,0,0,0
SDQ,FLL,12/8/2017,NONSTOP,POINTS,169.56,98.56,5300,62.26,0,0
FLL,CMW,12/8/2017,NONSTOP,LOWEST,248.1,53.1,0,0,0,0
FLL,CMW,12/8/2017,NONSTOP,POINTS,248.1,53.1,17000,30.6,0,0
DCA,FLL,12/8/2017,NONSTOP,LOWEST,241.2,30.04,0,0,1,0
DCA,FLL,12/8/2017,NONSTOP,POINTS,241.2,30.04,19800,5.6,1,0
JFK,PUJ,12/8/2017,NONSTOP,LOWEST,297.4,59.4,0,0,0,0
JFK,PUJ,12/8/2017,NONSTOP,POINTS,297.4,59.4,17700,36.9,0,0
SMF,LGB,12/8/2017,NONSTOP,LOWEST,93.2,19.71,0,0,1,0
SMF,LGB,12/8/2017,NONSTOP,POINTS,93.2,19.71,5900,5.6,1,0
MCO,BDL,12/8/2017,NONSTOP,LOWEST,160.2,24.39,0,0,1,0
MCO,BDL,12/8/2017,NONSTOP,POINTS,160.2,24.39,10900,5.6,1,0
SAV,JFK,12/8/2017,NONSTOP,LOWEST,164.19,24.66,0,0,1,0
SAV,JFK,12/8/2017,NONSTOP,POINTS,164.19,24.66,11200,5.6,1,0
TPA,EWR,12/8/2017,NONSTOP,LOWEST,216.2,28.29,0,0,1,0
TPA,EWR,12/8/2017,NONSTOP,POINTS,216.2,28.29,15000,5.6,1,0
BOS,MVY,12/8/2017,NONSTOP,LOWEST,199,23.28,0,0,1,0
HPN,MCO,12/8/2017,NONSTOP,LOWEST,213.98,28.14,0,0,1,0
HPN,MCO,12/8/2017,NONSTOP,POINTS,213.98,28.14,14800,5.6,1,0
HAV,FLL,12/8/2017,NONSTOP,LOWEST,99.46,59.46,0,0,0,0
HAV,FLL,12/8/2017,NONSTOP,POINTS,99.46,59.46,3000,35.96,0,0
BDL,RSW,12/8/2017,NONSTOP,LOWEST,160.2,24.39,0,0,1,0
BDL,RSW,12/8/2017,NONSTOP,POINTS,160.2,24.39,10900,5.6,1,0
JFK,PWM,12/8/2017,NONSTOP,LOWEST,138.2,22.85,0,0,1,0
JFK,PWM,12/8/2017,NONSTOP,POINTS,138.2,22.85,9200,5.6,1,0
STT,SJU,12/8/2017,NONSTOP,LOWEST,77.1,10.1,0,0,1,0
STT,SJU,12/8/2017,NONSTOP,POINTS,77.1,10.1,5000,5.6,1,0
CLT,JFK,12/8/2017,NONSTOP,LOWEST,131.7,21,0,0,1,0
CLT,JFK,12/8/2017,NONSTOP,POINTS,131.7,21,8900,5.6,1,0
ORD,JFK,12/8/2017,NONSTOP,LOWEST,140.2,22.99,0,0,1,0
ORD,JFK,12/8/2017,NONSTOP,POINTS,140.2,22.99,9400,5.6,1,0
MCO,BOS,12/8/2017,NONSTOP,LOWEST,118.2,21.46,0,0,1,0
MCO,BOS,12/8/2017,NONSTOP,POINTS,118.2,21.46,7800,5.6,1,0
JAX,DCA,12/8/2017,NONSTOP,LOWEST,155.2,24.04,0,0,1,0
JAX,DCA,12/8/2017,NONSTOP,POINTS,155.2,24.04,10500,5.6,1,0
MCO,HPN,12/8/2017,NONSTOP,LOWEST,213.98,28.14,0,0,1,0
MCO,HPN,12/8/2017,NONSTOP,POINTS,213.98,28.14,14800,5.6,1,0
FLL,CHS,12/8/2017,NONSTOP,LOWEST,192.2,26.62,0,0,1,0
FLL,CHS,12/8/2017,NONSTOP,POINTS,192.2,26.62,13200,5.6,1,0
LGB,SLC,12/8/2017,NONSTOP,LOWEST,111.2,20.97,0,0,1,0
LGB,SLC,12/8/2017,NONSTOP,POINTS,111.2,20.97,7200,5.6,1,0
RIC,MCO,12/8/2017,NONSTOP,LOWEST,155.2,24.04,0,0,1,0
RIC,MCO,12/8/2017,NONSTOP,POINTS,155.2,24.04,10500,5.6,1,0
JFK,CUN,12/8/2017,NONSTOP,LOWEST,141.82,54.82,0,0,0,0
JFK,CUN,12/8/2017,NONSTOP,POINTS,141.82,54.82,6500,32.32,0,0
RNO,LGB,12/8/2017,NONSTOP,LOWEST,111.2,20.97,0,0,1,0
RNO,LGB,12/8/2017,NONSTOP,POINTS,111.2,20.97,7200,5.6,1,0
FLL,CUN,12/8/2017,NONSTOP,LOWEST,154.82,54.82,0,0,0,0
FLL,CUN,12/8/2017,NONSTOP,POINTS,154.82,54.82,7500,32.32,0,0
FLL,MBJ,12/8/2017,NONSTOP,LOWEST,171.1,72.1,0,0,0,0
FLL,MBJ,12/8/2017,NONSTOP,POINTS,171.1,72.1,7400,49.6,0,0
MSY,FLL,12/8/2017,NONSTOP,LOWEST,89.2,19.43,0,0,1,0
MSY,FLL,12/8/2017,NONSTOP,POINTS,89.2,19.43,5600,5.6,1,0
BOS,BDA,12/8/2017,NONSTOP,LOWEST,183.1,28.1,0,0,0,0
BOS,BDA,12/8/2017,NONSTOP,POINTS,183.1,28.1,11500,5.6,0,0
JFK,SRQ,12/8/2017,NONSTOP,LOWEST,192.2,26.62,0,0,1,0
JFK,SRQ,12/8/2017,NONSTOP,POINTS,192.2,26.62,13200,5.6,1,0
JFK,PLS,12/8/2017,NONSTOP,LOWEST,236.1,28.1,0,0,0,0
JFK,PLS,12/8/2017,NONSTOP,POINTS,236.1,28.1,15500,5.6,0,0
FLL,SNU,12/8/2017,NONSTOP,LOWEST,180.1,53.1,0,0,0,0
FLL,SNU,12/8/2017,NONSTOP,POINTS,180.1,53.1,9500,30.6,0,0
SYR,JFK,12/8/2017,NONSTOP,LOWEST,103.2,20.41,0,0,1,0
SYR,JFK,12/8/2017,NONSTOP,POINTS,103.2,20.41,6600,5.6,1,0
HOU,JFK,12/8/2017,NONSTOP,LOWEST,242.2,30.11,0,0,1,0
HOU,JFK,12/8/2017,NONSTOP,POINTS,242.2,30.11,16900,5.6,1,0
BOS,AUA,12/8/2017,NONSTOP,LOWEST,333.1,38.1,0,0,0,0
BOS,AUA,12/8/2017,NONSTOP,POINTS,333.1,38.1,21900,15.6,0,0
PBI,HPN,12/8/2017,NONSTOP,LOWEST,233.98,29.53,0,0,1,0
PBI,HPN,12/8/2017,NONSTOP,POINTS,233.98,29.53,16300,5.6,1,0
RDU,FLL,12/8/2017,NONSTOP,LOWEST,140.2,22.99,0,0,1,0
RDU,FLL,12/8/2017,NONSTOP,POINTS,140.2,22.99,9400,5.6,1,0
FLL,PUJ,12/8/2017,NONSTOP,LOWEST,219.4,59.4,0,0,0,0
FLL,PUJ,12/8/2017,NONSTOP,POINTS,219.4,59.4,11900,36.9,0,0
HAV,MCO,12/8/2017,NONSTOP,LOWEST,99.46,59.46,0,0,0,0
HAV,MCO,12/8/2017,NONSTOP,POINTS,99.46,59.46,3000,35.96,0,0
PBI,JFK,12/8/2017,NONSTOP,LOWEST,122.21,21.74,0,0,1,0
PBI,JFK,12/8/2017,NONSTOP,POINTS,122.21,21.74,8100,5.6,1,0
SJU,PUJ,12/8/2017,NONSTOP,LOWEST,161.4,41.4,0,0,0,0
SJU,PUJ,12/8/2017,NONSTOP,POINTS,161.4,41.4,8900,36.9,0,0
FLL,AUA,12/8/2017,NONSTOP,LOWEST,176.1,38.1,0,0,0,0
FLL,AUA,12/8/2017,NONSTOP,POINTS,176.1,38.1,10300,15.6,0,0
BTV,JFK,12/8/2017,NONSTOP,LOWEST,118.2,21.46,0,0,1,0
BTV,JFK,12/8/2017,NONSTOP,POINTS,118.2,21.46,7800,5.6,1,0
DEN,BOS,12/8/2017,NONSTOP,LOWEST,113.2,21.11,0,0,1,0
DEN,BOS,12/8/2017,NONSTOP,POINTS,113.2,21.11,7400,5.6,1,0
PBI,DCA,12/8/2017,NONSTOP,LOWEST,164.19,24.66,0,0,1,0
PBI,DCA,12/8/2017,NONSTOP,POINTS,164.19,24.66,11200,5.6,1,0
AUS,FLL,12/8/2017,NONSTOP,LOWEST,195.2,26.83,0,0,1,0
AUS,FLL,12/8/2017,NONSTOP,POINTS,195.2,26.83,13500,5.6,1,0
HPN,PBI,12/8/2017,NONSTOP,LOWEST,233.98,29.53,0,0,1,0
HPN,PBI,12/8/2017,NONSTOP,POINTS,233.98,29.53,16300,5.6,1,0
FLL,PVD,12/8/2017,NONSTOP,LOWEST,155.2,24.04,0,0,1,0
FLL,PVD,12/8/2017,NONSTOP,POINTS,155.2,24.04,10500,5.6,1,0
PBI,BDL,12/8/2017,NONSTOP,LOWEST,223.2,28.78,0,0,1,0
PBI,BDL,12/8/2017,NONSTOP,POINTS,223.2,28.78,15500,5.6,1,0
LGB,OAK,12/8/2017,NONSTOP,LOWEST,68.2,17.97,0,0,1,0
LGB,OAK,12/8/2017,NONSTOP,POINTS,68.2,17.97,4000,5.6,1,0
MCO,ALB,12/8/2017,NONSTOP,LOWEST,98.2,20.06,0,0,1,0
MCO,ALB,12/8/2017,NONSTOP,POINTS,98.2,20.06,6300,5.6,1,0
MBJ,JFK,12/8/2017,NONSTOP,LOWEST,368.31,108.31,0,0,0,0
MBJ,JFK,12/8/2017,NONSTOP,POINTS,368.31,108.31,19300,80.01,0,0
FLL,SJO,12/8/2017,NONSTOP,LOWEST,271.58,44.58,0,0,0,0
FLL,SJO,12/8/2017,NONSTOP,POINTS,271.58,44.58,16900,22.08,0,0
BOS,SRQ,12/8/2017,NONSTOP,LOWEST,300.98,34.21,0,0,1,0
BOS,SRQ,12/8/2017,NONSTOP,POINTS,300.98,34.21,23000,5.6,1,0
MCO,CUN,12/8/2017,NONSTOP,LOWEST,188.82,54.82,0,0,0,0
MCO,CUN,12/8/2017,NONSTOP,POINTS,188.82,54.82,10000,32.32,0,0
SFO,BOS,12/8/2017,NONSTOP,LOWEST,158.2,24.25,0,0,1,0
SFO,BOS,12/8/2017,NONSTOP,POINTS,158.2,24.25,10700,5.6,1,0
MCO,BUF,12/8/2017,NONSTOP,LOWEST,203.2,27.39,0,0,1,0
MCO,BUF,12/8/2017,NONSTOP,POINTS,203.2,27.39,14000,5.6,1,0
SEA,LGB,12/8/2017,NONSTOP,LOWEST,140.2,22.99,0,0,1,0
SEA,LGB,12/8/2017,NONSTOP,POINTS,140.2,22.99,9400,5.6,1,0
BOS,SJU,12/8/2017,NONSTOP,LOWEST,451.1,28.1,0,0,1,0
BOS,SJU,12/8/2017,NONSTOP,POINTS,451.1,28.1,36800,5.6,1,0
MCO,MEX,12/8/2017,NONSTOP,LOWEST,134.82,54.82,0,0,0,0
MCO,MEX,12/8/2017,NONSTOP,POINTS,134.82,54.82,6000,32.32,0,0
MCO,SJU,12/8/2017,NONSTOP,LOWEST,213.1,28.1,0,0,1,0
MCO,SJU,12/8/2017,NONSTOP,POINTS,213.1,28.1,13800,5.6,1,0
DAB,JFK,12/8/2017,NONSTOP,LOWEST,213.98,28.14,0,0,1,0
DAB,JFK,12/8/2017,NONSTOP,POINTS,213.98,28.14,16000,5.6,1,0
CLT,BOS,12/8/2017,NONSTOP,LOWEST,176.7,24.14,0,0,1,0
CLT,BOS,12/8/2017,NONSTOP,POINTS,176.7,24.14,12200,5.6,1,0
SJU,STI,12/8/2017,NONSTOP,LOWEST,153.4,41.4,0,0,0,0
SJU,STI,12/8/2017,NONSTOP,POINTS,153.4,41.4,8300,36.9,0,0
FLL,HOG,12/8/2017,NONSTOP,LOWEST,248.1,53.1,0,0,0,0
FLL,HOG,12/8/2017,NONSTOP,POINTS,248.1,53.1,17000,30.6,0,0
RSW,HPN,12/8/2017,NONSTOP,LOWEST,236.98,29.74,0,0,1,0
RSW,HPN,12/8/2017,NONSTOP,POINTS,236.98,29.74,16600,5.6,1,0
LGB,AUS,12/8/2017,NONSTOP,LOWEST,179.2,25.71,0,0,1,0
LGB,AUS,12/8/2017,NONSTOP,POINTS,179.2,25.71,12300,5.6,1,0
MCO,BWI,12/8/2017,NONSTOP,LOWEST,124.2,21.87,0,0,1,0
MCO,BWI,12/8/2017,NONSTOP,POINTS,124.2,21.87,8200,5.6,1,0
PWM,JFK,12/8/2017,NONSTOP,LOWEST,138.2,22.85,0,0,1,0
PWM,JFK,12/8/2017,NONSTOP,POINTS,138.2,22.85,9200,5.6,1,0
CMW,FLL,12/8/2017,NONSTOP,LOWEST,104.46,59.46,0,0,0,0
CMW,FLL,12/8/2017,NONSTOP,POINTS,104.46,59.46,3400,35.96,0,0
CUN,JFK,12/8/2017,NONSTOP,LOWEST,146.99,59.99,0,0,0,0
CUN,JFK,12/8/2017,NONSTOP,POINTS,146.99,59.99,6500,32.99,0,0
BOG,FLL,12/8/2017,NONSTOP,LOWEST,399.96,147.96,0,0,0,0
BOG,FLL,12/8/2017,NONSTOP,POINTS,399.96,147.96,18700,76.56,0,0
DCA,TPA,12/8/2017,NONSTOP,LOWEST,177.2,25.57,0,0,1,0
DCA,TPA,12/8/2017,NONSTOP,POINTS,177.2,25.57,12100,5.6,1,0
DCA,CHS,12/8/2017,NONSTOP,LOWEST,134.2,22.57,0,0,1,0
DCA,CHS,12/8/2017,NONSTOP,POINTS,134.2,22.57,8900,5.6,1,0
PBI,LGA,12/8/2017,NONSTOP,LOWEST,122.21,21.74,0,0,1,0
PBI,LGA,12/8/2017,NONSTOP,POINTS,122.21,21.74,8100,5.6,1,0
MSY,BOS,12/8/2017,NONSTOP,LOWEST,221.2,28.64,0,0,1,0
MSY,BOS,12/8/2017,NONSTOP,POINTS,221.2,28.64,15400,5.6,1,0
RSW,DCA,12/8/2017,NONSTOP,LOWEST,151.2,23.76,0,0,1,0
RSW,DCA,12/8/2017,NONSTOP,POINTS,151.2,23.76,10200,5.6,1,0
PHL,FLL,12/8/2017,NONSTOP,LOWEST,114.2,21.18,0,0,1,0
PHL,FLL,12/8/2017,NONSTOP,POINTS,114.2,21.18,7500,5.6,1,0
GCM,JFK,12/8/2017,NONSTOP,LOWEST,257.24,102.24,0,0,0,0
GCM,JFK,12/8/2017,NONSTOP,POINTS,257.24,102.24,11500,78.74,0,0
SJO,MCO,12/8/2017,NONSTOP,LOWEST,324.81,82.81,0,0,0,0
SJO,MCO,12/8/2017,NONSTOP,POINTS,324.81,82.81,18000,47.21,0,0
CHS,FLL,12/8/2017,NONSTOP,LOWEST,129.2,22.22,0,0,1,0
CHS,FLL,12/8/2017,NONSTOP,POINTS,129.2,22.22,8600,5.6,1,0
SEA,BOS,12/8/2017,NONSTOP,LOWEST,118.2,21.46,0,0,1,0
SEA,BOS,12/8/2017,NONSTOP,POINTS,118.2,21.46,7800,5.6,1,0
FLL,ALB,12/8/2017,NONSTOP,LOWEST,85.2,19.15,0,0,1,0
FLL,ALB,12/8/2017,NONSTOP,POINTS,85.2,19.15,5300,5.6,1,0
SAV,BOS,12/8/2017,NONSTOP,LOWEST,98.2,20.06,0,0,1,0
SAV,BOS,12/8/2017,NONSTOP,POINTS,98.2,20.06,6300,5.6,1,0
PUJ,SJU,12/8/2017,NONSTOP,LOWEST,209.36,89.36,0,0,0,0
PUJ,SJU,12/8/2017,NONSTOP,POINTS,209.36,89.36,8900,62.26,0,0
BOS,ACK,12/8/2017,NONSTOP,LOWEST,189,22.58,0,0,1,0
FLL,PLS,12/8/2017,NONSTOP,LOWEST,146.1,28.1,0,0,0,0
FLL,PLS,12/8/2017,NONSTOP,POINTS,146.1,28.1,8800,5.6,0,0
POP,JFK,12/8/2017,NONSTOP,LOWEST,255.66,111.66,0,0,0,0
POP,JFK,12/8/2017,NONSTOP,POINTS,255.66,111.66,10700,62.26,0,0
NAS,JFK,12/8/2017,NONSTOP,LOWEST,277.59,122.59,0,0,0,0
NAS,JFK,12/8/2017,NONSTOP,POINTS,277.59,122.59,11500,99.09,0,0
SNU,FLL,12/8/2017,NONSTOP,LOWEST,143.46,59.46,0,0,0,0
SNU,FLL,12/8/2017,NONSTOP,POINTS,143.46,59.46,6300,35.96,0,0
JFK,SJU,12/8/2017,NONSTOP,LOWEST,199.1,28.1,0,0,1,0
JFK,SJU,12/8/2017,NONSTOP,POINTS,199.1,28.1,12700,5.6,1,0
SJU,BDL,12/8/2017,NONSTOP,LOWEST,512.1,28.1,0,0,1,0
SJU,BDL,12/8/2017,NONSTOP,POINTS,512.1,28.1,53800,5.6,1,0
SAN,JFK,12/8/2017,NONSTOP,LOWEST,298.2,34.01,0,0,1,0
SAN,JFK,12/8/2017,NONSTOP,POINTS,298.2,34.01,21100,5.6,1,0
FLL,PAP,12/8/2017,NONSTOP,LOWEST,194.6,40.6,0,0,0,0
FLL,PAP,12/8/2017,NONSTOP,POINTS,194.6,40.6,11500,18.1,0,0
FLL,CTG,12/8/2017,NONSTOP,LOWEST,386.1,43.1,0,0,0,0
FLL,CTG,12/8/2017,NONSTOP,POINTS,386.1,43.1,32700,20.6,0,0
CUN,FLL,12/8/2017,NONSTOP,LOWEST,134.49,59.49,0,0,0,0
CUN,FLL,12/8/2017,NONSTOP,POINTS,134.49,59.49,5600,32.99,0,0
MCO,ORH,12/8/2017,NONSTOP,LOWEST,133.2,22.5,0,0,1,0
MCO,ORH,12/8/2017,NONSTOP,POINTS,133.2,22.5,8900,5.6,1,0
PUJ,JFK,12/8/2017,NONSTOP,LOWEST,366.56,128.56,0,0,0,0
PUJ,JFK,12/8/2017,NONSTOP,POINTS,366.56,128.56,17700,62.26,0,0
MBJ,FLL,12/8/2017,NONSTOP,LOWEST,175.71,106.71,0,0,0,0
MBJ,FLL,12/8/2017,NONSTOP,POINTS,175.71,106.71,5200,80.01,0,0
AUA,BOS,12/8/2017,NONSTOP,LOWEST,366.96,71.96,0,0,0,0
AUA,BOS,12/8/2017,NONSTOP,POINTS,366.96,71.96,21900,48.46,0,0
CTG,JFK,12/8/2017,NONSTOP,LOWEST,297.86,135.86,0,0,0,0
CTG,JFK,12/8/2017,NONSTOP,POINTS,297.86,135.86,12000,81.56,0,0
MCO,MBJ,12/8/2017,NONSTOP,LOWEST,231.1,72.1,0,0,0,0
MCO,MBJ,12/8/2017,NONSTOP,POINTS,231.1,72.1,11800,49.6,0,0
BOS,CHS,12/8/2017,NONSTOP,LOWEST,269.2,31.99,0,0,1,0
BOS,CHS,12/8/2017,NONSTOP,POINTS,269.2,31.99,20400,5.6,1,0
MCO,SWF,12/8/2017,NONSTOP,LOWEST,206.2,27.6,0,0,1,0
MCO,SWF,12/8/2017,NONSTOP,POINTS,206.2,27.6,14300,5.6,1,0
SDQ,MCO,12/8/2017,NONSTOP,LOWEST,262.76,112.76,0,0,0,0
SDQ,MCO,12/8/2017,NONSTOP,POINTS,262.76,112.76,11200,62.26,0,0
SJU,EWR,12/8/2017,NONSTOP,LOWEST,446.1,28.1,0,0,1,0
SJU,EWR,12/8/2017,NONSTOP,POINTS,446.1,28.1,36400,5.6,1,0
MCO,PVD,12/8/2017,NONSTOP,LOWEST,288.2,33.32,0,0,1,0
MCO,PVD,12/8/2017,NONSTOP,POINTS,288.2,33.32,26100,5.6,1,0
BDL,TPA,12/8/2017,NONSTOP,LOWEST,188.2,26.34,0,0,1,0
BDL,TPA,12/8/2017,NONSTOP,POINTS,188.2,26.34,12900,5.6,1,0
POS,FLL,12/8/2017,NONSTOP,LOWEST,220.16,90.16,0,0,0,0
POS,FLL,12/8/2017,NONSTOP,POINTS,220.16,90.16,9700,66.66,0,0
EWR,STI,12/8/2017,NONSTOP,LOWEST,352.4,59.4,0,0,0,0
EWR,STI,12/8/2017,NONSTOP,POINTS,352.4,59.4,21800,36.9,0,0
FLL,BGI,12/8/2017,NONSTOP,LOWEST,194.6,29.6,0,0,0,0
FLL,BGI,12/8/2017,NONSTOP,POINTS,194.6,29.6,12300,7.1,0,0
FLL,BNA,12/8/2017,NONSTOP,LOWEST,131.2,22.36,0,0,1,0
FLL,BNA,12/8/2017,NONSTOP,POINTS,131.2,22.36,8700,5.6,1,0
EWR,MCO,12/8/2017,NONSTOP,LOWEST,164.19,24.66,0,0,1,0
EWR,MCO,12/8/2017,NONSTOP,POINTS,164.19,24.66,11200,5.6,1,0
HAV,JFK,12/8/2017,NONSTOP,LOWEST,179.46,59.46,0,0,0,0
HAV,JFK,12/8/2017,NONSTOP,POINTS,179.46,59.46,8900,35.96,0,0
STI,SJU,12/8/2017,NONSTOP,LOWEST,199.96,87.96,0,0,0,0
STI,SJU,12/8/2017,NONSTOP,POINTS,199.96,87.96,8300,62.26,0,0
GND,JFK,12/8/2017,NONSTOP,LOWEST,304.96,73.96,0,0,0,0
GND,JFK,12/8/2017,NONSTOP,POINTS,304.96,73.96,17200,50.46,0,0
HPN,TPA,12/8/2017,NONSTOP,LOWEST,279.98,32.74,0,0,1,0
HPN,TPA,12/8/2017,NONSTOP,POINTS,273.2,32.27,20800,5.6,1,1
JFK,HOU,12/8/2017,NONSTOP,LOWEST,148.2,23.55,0,0,1,0
JFK,HOU,12/8/2017,NONSTOP,POINTS,148.2,23.55,10000,5.6,1,0
UVF,JFK,12/8/2017,NONSTOP,LOWEST,285.06,115.06,0,0,0,0
UVF,JFK,12/8/2017,NONSTOP,POINTS,285.06,115.06,12600,78.76,0,0
RSW,BDL,12/8/2017,NONSTOP,LOWEST,160.2,24.39,0,0,1,0
RSW,BDL,12/8/2017,NONSTOP,POINTS,160.2,24.39,10900,5.6,1,0
FLL,BUF,12/8/2017,NONSTOP,LOWEST,136.2,22.71,0,0,1,0
FLL,BUF,12/8/2017,NONSTOP,POINTS,136.2,22.71,9100,5.6,1,0
HOG,FLL,12/8/2017,NONSTOP,LOWEST,104.46,59.46,0,0,0,0
HOG,FLL,12/8/2017,NONSTOP,POINTS,104.46,59.46,3400,35.96,0,0
SJO,FLL,12/8/2017,NONSTOP,LOWEST,238.71,78.71,0,0,0,0
SJO,FLL,12/8/2017,NONSTOP,POINTS,238.71,78.71,11900,47.21,0,0
SRQ,JFK,12/8/2017,NONSTOP,LOWEST,107.2,20.69,0,0,1,0
SRQ,JFK,12/8/2017,NONSTOP,POINTS,107.2,20.69,6900,5.6,1,0
AUA,JFK,12/8/2017,NONSTOP,LOWEST,324.96,71.96,0,0,0,0
AUA,JFK,12/8/2017,NONSTOP,POINTS,324.96,71.96,18800,48.46,0,0
FLL,BWI,12/8/2017,NONSTOP,LOWEST,148.2,23.55,0,0,1,0
FLL,BWI,12/8/2017,NONSTOP,POINTS,148.2,23.55,10000,5.6,1,0
LAS,LGB,12/8/2017,NONSTOP,LOWEST,40.2,16.01,0,0,1,0
LAS,LGB,12/8/2017,NONSTOP,POINTS,40.2,16.01,2000,5.6,1,0
BDA,BOS,12/8/2017,NONSTOP,LOWEST,289.96,134.96,0,0,0,0
BDA,BOS,12/8/2017,NONSTOP,POINTS,289.96,134.96,11500,111.46,0,0
ALB,MCO,12/8/2017,NONSTOP,LOWEST,98.2,20.06,0,0,1,0
ALB,MCO,12/8/2017,NONSTOP,POINTS,98.2,20.06,6300,5.6,1,0
