Origin,Destination,FlightDate,FlightType,FareType,DollarFare,DollarTax,PointsFare,PointsTax,IsDomesticRoute,IsPrivateFare
BOS,HOU,3/3/2018,NONSTOP,POINTS,129.2,22.22,8600,5.6,1,0
ACK,BOS,3/3/2018,NONSTOP,LOWEST,159,20.49,0,0,1,0
CLE,FLL,3/3/2018,NONSTOP,LOWEST,133.2,22.5,0,0,1,0
CLE,FLL,3/3/2018,NONSTOP,POINTS,133.2,22.5,8900,5.6,1,0
FLL,KIN,3/3/2018,NONSTOP,LOWEST,142.1,72.1,0,0,0,0
FLL,KIN,3/3/2018,NONSTOP,POINTS,142.1,72.1,5200,49.6,0,0
CHS,FLL,3/3/2018,NONSTOP,LOWEST,89.2,19.43,0,0,1,0
CHS,FLL,3/3/2018,NONSTOP,POINTS,89.2,19.43,5600,5.6,1,0
BWI,FLL,3/3/2018,NONSTOP,LOWEST,148.2,23.55,0,0,1,0
BWI,FLL,3/3/2018,NONSTOP,POINTS,148.2,23.55,10000,5.6,1,0
ATL,BOS,3/3/2018,NONSTOP,LOWEST,89.2,19.43,0,0,1,0
ATL,BOS,3/3/2018,NONSTOP,POINTS,89.2,19.43,5600,5.6,1,0
JAX,BOS,3/3/2018,NONSTOP,LOWEST,128.2,22.15,0,0,1,0
JAX,BOS,3/3/2018,NONSTOP,POINTS,128.2,22.15,8500,5.6,1,0
MCO,NAS,3/3/2018,NONSTOP,LOWEST,93.1,28.1,0,0,0,0
MCO,NAS,3/3/2018,NONSTOP,POINTS,93.1,28.1,4900,5.6,0,0
ORD,FLL,3/3/2018,NONSTOP,LOWEST,209.21,27.81,0,0,1,0
ORD,FLL,3/3/2018,NONSTOP,POINTS,209.21,27.81,14500,5.6,1,0
PBI,HPN,3/3/2018,NONSTOP,LOWEST,166.98,24.86,0,0,1,0
PBI,HPN,3/3/2018,NONSTOP,POINTS,166.98,24.86,11400,5.6,1,0
PIT,FLL,3/3/2018,NONSTOP,LOWEST,193.2,26.69,0,0,1,0
PIT,FLL,3/3/2018,NONSTOP,POINTS,193.2,26.69,14400,5.6,1,0
BOS,ORD,3/3/2018,NONSTOP,LOWEST,99.2,20.13,0,0,1,0
BOS,ORD,3/3/2018,NONSTOP,POINTS,99.2,20.13,6300,5.6,1,0
JFK,SAV,3/3/2018,NONSTOP,LOWEST,68.2,17.97,0,0,1,0
JFK,SAV,3/3/2018,NONSTOP,POINTS,68.2,17.97,4000,5.6,1,0
BOS,LIR,3/3/2018,NONSTOP,LOWEST,406.79,45.79,0,0,0,0
BOS,LIR,3/3/2018,NONSTOP,POINTS,406.79,45.79,26800,23.29,0,0
BGI,FLL,3/3/2018,NONSTOP,LOWEST,341.26,106.26,0,0,0,0
BGI,FLL,3/3/2018,NONSTOP,POINTS,341.26,106.26,18800,41.66,0,0
DTW,FLL,3/3/2018,NONSTOP,LOWEST,373.2,39.25,0,0,1,0
DTW,FLL,3/3/2018,NONSTOP,POINTS,373.2,39.25,37800,5.6,1,0
SDQ,SJU,3/3/2018,NONSTOP,LOWEST,150.36,80.36,0,0,0,0
SDQ,SJU,3/3/2018,NONSTOP,POINTS,150.36,80.36,5200,62.26,0,0
FLL,BDL,3/3/2018,NONSTOP,LOWEST,134.2,22.57,0,0,1,0
FLL,BDL,3/3/2018,NONSTOP,POINTS,134.2,22.57,8900,5.6,1,0
FLL,DCA,3/3/2018,NONSTOP,LOWEST,151.2,23.76,0,0,1,0
FLL,DCA,3/3/2018,NONSTOP,POINTS,151.2,23.76,10200,5.6,1,0
JFK,POP,3/3/2018,NONSTOP,LOWEST,232.4,59.4,0,0,0,0
JFK,POP,3/3/2018,NONSTOP,POINTS,232.4,59.4,12900,36.9,0,0
JFK,CHS,3/3/2018,NONSTOP,LOWEST,74.2,18.39,0,0,1,0
JFK,CHS,3/3/2018,NONSTOP,POINTS,74.2,18.39,4500,5.6,1,0
JFK,SYR,3/3/2018,NONSTOP,LOWEST,63.2,17.62,0,0,1,0
JFK,SYR,3/3/2018,NONSTOP,POINTS,63.2,17.62,3700,5.6,1,0
BOS,AUS,3/3/2018,NONSTOP,LOWEST,159.2,24.32,0,0,1,0
BOS,AUS,3/3/2018,NONSTOP,POINTS,159.2,24.32,10800,5.6,1,0
BOG,MCO,3/3/2018,NONSTOP,LOWEST,222.66,119.66,0,0,0,0
BOG,MCO,3/3/2018,NONSTOP,POINTS,222.66,119.66,7700,76.56,0,0
JFK,UVF,3/3/2018,NONSTOP,LOWEST,204.5,33.5,0,0,0,0
JFK,UVF,3/3/2018,NONSTOP,POINTS,204.5,33.5,12700,11,0,0
DCA,BDL,3/3/2018,NONSTOP,LOWEST,112.2,21.04,0,0,1,0
DCA,BDL,3/3/2018,NONSTOP,POINTS,112.2,21.04,7300,5.6,1,0
JFK,LRM,3/3/2018,NONSTOP,LOWEST,167.4,59.4,0,0,0,0
JFK,LRM,3/3/2018,NONSTOP,POINTS,167.4,59.4,8000,36.9,0,0
FLL,SDQ,3/3/2018,NONSTOP,LOWEST,152.4,59.4,0,0,0,0
FLL,SDQ,3/3/2018,NONSTOP,POINTS,152.4,59.4,6900,36.9,0,0
JFK,LGB,3/3/2018,NONSTOP,LOWEST,118.2,21.46,0,0,1,0
JFK,LGB,3/3/2018,NONSTOP,POINTS,118.2,21.46,7800,5.6,1,0
BUF,FLL,3/3/2018,NONSTOP,LOWEST,174.2,25.36,0,0,1,0
BUF,FLL,3/3/2018,NONSTOP,POINTS,174.2,25.36,11900,5.6,1,0
FLL,CUN,3/3/2018,NONSTOP,LOWEST,94.82,54.82,0,0,0,0
FLL,CUN,3/3/2018,NONSTOP,POINTS,94.82,54.82,3000,32.32,0,0
BOS,SFO,3/3/2018,NONSTOP,LOWEST,172.2,25.22,0,0,1,0
BOS,SFO,3/3/2018,NONSTOP,POINTS,172.2,25.22,11800,5.6,1,0
EWR,SJU,3/3/2018,NONSTOP,LOWEST,179.1,28.1,0,0,1,0
EWR,SJU,3/3/2018,NONSTOP,POINTS,179.1,28.1,11200,5.6,1,0
JFK,BTV,3/3/2018,NONSTOP,LOWEST,173.2,25.29,0,0,1,0
JFK,BTV,3/3/2018,NONSTOP,POINTS,173.2,25.29,11800,5.6,1,0
JFK,CLT,3/3/2018,NONSTOP,LOWEST,85.2,19.15,0,0,1,0
JFK,CLT,3/3/2018,NONSTOP,POINTS,85.2,19.15,5300,5.6,1,0
BOS,PLS,3/3/2018,NONSTOP,LOWEST,168.1,28.1,0,0,0,0
BOS,PLS,3/3/2018,NONSTOP,POINTS,168.1,28.1,10400,5.6,0,0
SYR,MCO,3/3/2018,NONSTOP,LOWEST,228.2,29.13,0,0,1,0
SYR,MCO,3/3/2018,NONSTOP,POINTS,228.2,29.13,15900,5.6,1,0
BOS,IAD,3/3/2018,NONSTOP,LOWEST,83.2,19.01,0,0,1,0
BOS,IAD,3/3/2018,NONSTOP,POINTS,83.2,19.01,5200,5.6,1,0
JFK,RDU,3/3/2018,NONSTOP,LOWEST,93.2,19.71,0,0,1,0
JFK,RDU,3/3/2018,NONSTOP,POINTS,93.2,19.71,5900,5.6,1,0
JFK,CTG,3/3/2018,NONSTOP,LOWEST,250.1,43.1,0,0,0,0
JFK,CTG,3/3/2018,NONSTOP,POINTS,250.1,43.1,15400,20.6,0,0
BOS,STT,3/3/2018,NONSTOP,LOWEST,128.1,28.1,0,0,1,0
BOS,STT,3/3/2018,NONSTOP,POINTS,128.1,28.1,7500,5.6,1,0
FLL,HPN,3/3/2018,NONSTOP,LOWEST,131.2,22.36,0,0,1,0
FLL,HPN,3/3/2018,NONSTOP,POINTS,131.2,22.36,8700,5.6,1,0
BOS,NAS,3/3/2018,NONSTOP,LOWEST,242.1,28.1,0,0,0,0
BOS,NAS,3/3/2018,NONSTOP,POINTS,242.1,28.1,15900,5.6,0,0
BOS,BGI,3/3/2018,NONSTOP,LOWEST,316.6,29.6,0,0,0,0
BOS,BGI,3/3/2018,NONSTOP,POINTS,316.6,29.6,21300,7.1,0,0
DCA,SJU,3/3/2018,NONSTOP,LOWEST,222.1,28.1,0,0,1,0
DCA,SJU,3/3/2018,NONSTOP,POINTS,222.1,28.1,14400,5.6,1,0
LAX,JFK,3/3/2018,NONSTOP,LOWEST,118.2,21.46,0,0,1,0
LAX,JFK,3/3/2018,NONSTOP,POINTS,118.2,21.46,7800,5.6,1,0
EWR,BOS,3/3/2018,NONSTOP,LOWEST,96.2,19.92,0,0,1,0
EWR,BOS,3/3/2018,NONSTOP,POINTS,96.2,19.92,6100,5.6,1,0
BOS,ACK,3/3/2018,NONSTOP,LOWEST,159,20.49,0,0,1,0
JFK,DAB,3/3/2018,NONSTOP,LOWEST,88.98,19.42,0,0,1,0
JFK,DAB,3/3/2018,NONSTOP,POINTS,88.98,19.42,5600,5.6,1,0
LGB,SMF,3/3/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
LGB,SMF,3/3/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
MCO,BWI,3/3/2018,NONSTOP,LOWEST,92.2,19.64,0,0,1,0
MCO,BWI,3/3/2018,NONSTOP,POINTS,92.2,19.64,5800,5.6,1,0
BOS,MBJ,3/3/2018,NONSTOP,LOWEST,393.1,72.1,0,0,0,0
BOS,MBJ,3/3/2018,NONSTOP,POINTS,393.1,72.1,23800,49.6,0,0
SDQ,MCO,3/3/2018,NONSTOP,LOWEST,302.86,118.86,0,0,0,0
SDQ,MCO,3/3/2018,NONSTOP,POINTS,302.86,118.86,13700,62.26,0,0
JFK,GCM,3/3/2018,NONSTOP,LOWEST,258.1,28.1,0,0,0,0
JFK,GCM,3/3/2018,NONSTOP,POINTS,258.1,28.1,17100,5.6,0,0
BOS,JFK,3/3/2018,NONSTOP,LOWEST,178.2,25.64,0,0,1,0
BOS,JFK,3/3/2018,NONSTOP,POINTS,178.2,25.64,12200,5.6,1,0
MCO,MEX,3/3/2018,NONSTOP,LOWEST,94.82,54.82,0,0,0,0
MCO,MEX,3/3/2018,NONSTOP,POINTS,94.82,54.82,3000,32.32,0,0
JFK,JAX,3/3/2018,NONSTOP,LOWEST,91.2,19.57,0,0,1,0
JFK,JAX,3/3/2018,NONSTOP,POINTS,91.2,19.57,5800,5.6,1,0
JFK,PAP,3/3/2018,NONSTOP,LOWEST,230.6,40.6,0,0,0,0
JFK,PAP,3/3/2018,NONSTOP,POINTS,230.6,40.6,14100,18.1,0,0
HPN,RSW,3/3/2018,NONSTOP,LOWEST,336.98,36.72,0,0,1,0
HPN,RSW,3/3/2018,NONSTOP,POINTS,336.98,36.72,28100,5.6,1,0
BOS,DCA,3/3/2018,NONSTOP,LOWEST,103.2,20.41,0,0,1,0
BOS,DCA,3/3/2018,NONSTOP,POINTS,103.2,20.41,6600,5.6,1,0
JFK,SXM,3/3/2018,NONSTOP,LOWEST,267.1,28.1,0,0,0,0
JFK,SXM,3/3/2018,NONSTOP,POINTS,267.1,28.1,17800,5.6,0,0
FLL,SFO,3/3/2018,NONSTOP,LOWEST,154.2,23.97,0,0,1,0
FLL,SFO,3/3/2018,NONSTOP,POINTS,154.2,23.97,10400,5.6,1,0
FLL,BOG,3/3/2018,NONSTOP,LOWEST,147.1,43.1,0,0,0,0
FLL,BOG,3/3/2018,NONSTOP,POINTS,147.1,43.1,7800,20.6,0,0
BDA,JFK,3/3/2018,NONSTOP,LOWEST,184.96,134.96,0,0,0,0
BDA,JFK,3/3/2018,NONSTOP,POINTS,184.96,134.96,3800,111.46,0,0
HPN,PBI,3/3/2018,NONSTOP,LOWEST,166.98,24.86,0,0,1,0
HPN,PBI,3/3/2018,NONSTOP,POINTS,166.98,24.86,11400,5.6,1,0
LGB,SEA,3/3/2018,NONSTOP,LOWEST,83.2,19.01,0,0,1,0
LGB,SEA,3/3/2018,NONSTOP,POINTS,83.2,19.01,5200,5.6,1,0
MCO,HAV,3/3/2018,NONSTOP,LOWEST,103.1,53.1,0,0,0,0
MCO,HAV,3/3/2018,NONSTOP,POINTS,103.1,53.1,3800,30.6,0,0
LGB,RNO,3/3/2018,NONSTOP,LOWEST,66.2,17.83,0,0,1,0
LGB,RNO,3/3/2018,NONSTOP,POINTS,66.2,17.83,3900,5.6,1,0
DCA,JAX,3/3/2018,NONSTOP,LOWEST,105.2,20.55,0,0,1,0
DCA,JAX,3/3/2018,NONSTOP,POINTS,105.2,20.55,6800,5.6,1,0
JFK,AUS,3/3/2018,NONSTOP,LOWEST,120.2,21.6,0,0,1,0
JFK,AUS,3/3/2018,NONSTOP,POINTS,120.2,21.6,7900,5.6,1,0
FLL,JFK,3/3/2018,NONSTOP,LOWEST,174.2,25.36,0,0,1,0
FLL,JFK,3/3/2018,NONSTOP,POINTS,174.2,25.36,11900,5.6,1,0
PAP,FLL,3/3/2018,NONSTOP,LOWEST,250.96,116.96,0,0,0,0
PAP,FLL,3/3/2018,NONSTOP,POINTS,250.96,116.96,10000,93.46,0,0
JFK,GND,3/3/2018,NONSTOP,LOWEST,204,43,0,0,0,0
JFK,GND,3/3/2018,NONSTOP,POINTS,204,43,12000,20.5,0,0
JFK,CUR,3/3/2018,NONSTOP,LOWEST,371.1,28.1,0,0,0,0
JFK,CUR,3/3/2018,NONSTOP,POINTS,371.1,28.1,25500,5.6,0,0
BOS,JAX,3/3/2018,NONSTOP,LOWEST,187.2,26.27,0,0,1,0
BOS,JAX,3/3/2018,NONSTOP,POINTS,187.2,26.27,12900,5.6,1,0
MCO,RIC,3/3/2018,NONSTOP,LOWEST,116.2,21.32,0,0,1,0
MCO,RIC,3/3/2018,NONSTOP,POINTS,116.2,21.32,7600,5.6,1,0
LGA,BOS,3/3/2018,NONSTOP,LOWEST,96.2,19.92,0,0,1,0
LGA,BOS,3/3/2018,NONSTOP,POINTS,96.2,19.92,6100,5.6,1,0
BOS,UVF,3/3/2018,NONSTOP,LOWEST,318.5,33.5,0,0,0,0
BOS,UVF,3/3/2018,NONSTOP,POINTS,318.5,33.5,21200,11,0,0
FLL,MSY,3/3/2018,NONSTOP,LOWEST,33.2,15.53,0,0,1,0
FLL,MSY,3/3/2018,NONSTOP,POINTS,33.2,15.53,1500,5.6,1,0
NAS,MCO,3/3/2018,NONSTOP,LOWEST,167.59,122.59,0,0,0,0
NAS,MCO,3/3/2018,NONSTOP,POINTS,167.59,122.59,3400,99.09,0,0
FLL,HOG,3/3/2018,NONSTOP,LOWEST,138.1,53.1,0,0,0,0
FLL,HOG,3/3/2018,NONSTOP,POINTS,138.1,53.1,6300,30.6,0,0
BDL,DCA,3/3/2018,NONSTOP,LOWEST,72.2,18.25,0,0,1,0
BDL,DCA,3/3/2018,NONSTOP,POINTS,72.2,18.25,4300,5.6,1,0
JFK,HAV,3/3/2018,NONSTOP,LOWEST,173.1,53.1,0,0,0,0
JFK,HAV,3/3/2018,NONSTOP,POINTS,173.1,53.1,8900,30.6,0,0
BOS,AUA,3/3/2018,NONSTOP,LOWEST,573.1,38.1,0,0,0,0
BOS,AUA,3/3/2018,NONSTOP,POINTS,573.1,38.1,51000,15.6,0,0
BOS,POP,3/3/2018,NONSTOP,LOWEST,279.4,59.4,0,0,0,0
BOS,POP,3/3/2018,NONSTOP,POINTS,279.4,59.4,16300,36.9,0,0
KIN,FLL,3/3/2018,NONSTOP,LOWEST,147.68,114.68,0,0,0,0
KIN,FLL,3/3/2018,NONSTOP,POINTS,147.68,114.68,2500,87.98,0,0
FLL,MBJ,3/3/2018,NONSTOP,LOWEST,197.1,72.1,0,0,0,0
FLL,MBJ,3/3/2018,NONSTOP,POINTS,197.1,72.1,9300,49.6,0,0
EWR,BGI,3/3/2018,NONSTOP,LOWEST,239.6,29.6,0,0,0,0
EWR,BGI,3/3/2018,NONSTOP,POINTS,239.6,29.6,15600,7.1,0,0
BOS,GCM,3/3/2018,NONSTOP,LOWEST,331.1,28.1,0,0,0,0
BOS,GCM,3/3/2018,NONSTOP,POINTS,331.1,28.1,22500,5.6,0,0
DCA,PBI,3/3/2018,NONSTOP,LOWEST,119.2,21.53,0,0,1,0
DCA,PBI,3/3/2018,NONSTOP,POINTS,119.2,21.53,7800,5.6,1,0
PBI,LGA,3/3/2018,NONSTOP,LOWEST,84.2,19.08,0,0,1,0
PBI,LGA,3/3/2018,NONSTOP,POINTS,84.2,19.08,5200,5.6,1,0
SJU,PUJ,3/3/2018,NONSTOP,LOWEST,114.4,41.4,0,0,0,0
SJU,PUJ,3/3/2018,NONSTOP,POINTS,114.4,41.4,5500,36.9,0,0
JFK,SRQ,3/3/2018,NONSTOP,LOWEST,164.19,24.66,0,0,1,0
JFK,SRQ,3/3/2018,NONSTOP,POINTS,164.19,24.66,11200,5.6,1,0
FLL,LAX,3/3/2018,NONSTOP,LOWEST,99.2,20.13,0,0,1,0
FLL,LAX,3/3/2018,NONSTOP,POINTS,99.2,20.13,6300,5.6,1,0
IAD,BOS,3/3/2018,NONSTOP,LOWEST,83.2,19.01,0,0,1,0
IAD,BOS,3/3/2018,NONSTOP,POINTS,83.2,19.01,5200,5.6,1,0
CHS,JFK,3/3/2018,NONSTOP,LOWEST,74.2,18.39,0,0,1,0
CHS,JFK,3/3/2018,NONSTOP,POINTS,74.2,18.39,4500,5.6,1,0
FLL,CMW,3/3/2018,NONSTOP,LOWEST,123.1,53.1,0,0,0,0
FLL,CMW,3/3/2018,NONSTOP,POINTS,123.1,53.1,5200,30.6,0,0
SAV,JFK,3/3/2018,NONSTOP,LOWEST,68.2,17.97,0,0,1,0
SAV,JFK,3/3/2018,NONSTOP,POINTS,68.2,17.97,4000,5.6,1,0
BOS,BWI,3/3/2018,NONSTOP,LOWEST,50.2,16.71,0,0,1,0
BOS,BWI,3/3/2018,NONSTOP,POINTS,50.2,16.71,2700,5.6,1,0
JFK,PWM,3/3/2018,NONSTOP,LOWEST,88.2,19.36,0,0,1,0
JFK,PWM,3/3/2018,NONSTOP,POINTS,88.2,19.36,5500,5.6,1,0
SMF,LGB,3/3/2018,NONSTOP,LOWEST,63.2,17.62,0,0,1,0
SMF,LGB,3/3/2018,NONSTOP,POINTS,63.2,17.62,3700,5.6,1,0
SRQ,BOS,3/3/2018,NONSTOP,LOWEST,369.98,39.02,0,0,1,0
SRQ,BOS,3/3/2018,NONSTOP,POINTS,369.98,39.02,31000,5.6,1,0
MCO,SJO,3/3/2018,NONSTOP,LOWEST,191.58,44.58,0,0,0,0
MCO,SJO,3/3/2018,NONSTOP,POINTS,191.58,44.58,10900,22.08,0,0
JFK,POS,3/3/2018,NONSTOP,LOWEST,178.1,28.1,0,0,0,0
JFK,POS,3/3/2018,NONSTOP,POINTS,178.1,28.1,11200,5.6,0,0
MEX,FLL,3/3/2018,NONSTOP,LOWEST,131.2,81.2,0,0,0,0
MEX,FLL,3/3/2018,NONSTOP,POINTS,131.2,81.2,3800,55.7,0,0
BOS,SAV,3/3/2018,NONSTOP,LOWEST,314.2,35.13,0,0,1,0
BOS,SAV,3/3/2018,NONSTOP,POINTS,278.2,32.62,21200,5.6,1,1
RNO,LGB,3/3/2018,NONSTOP,LOWEST,66.2,17.83,0,0,1,0
RNO,LGB,3/3/2018,NONSTOP,POINTS,66.2,17.83,3900,5.6,1,0
BDL,RSW,3/3/2018,NONSTOP,LOWEST,196.2,26.9,0,0,1,0
BDL,RSW,3/3/2018,NONSTOP,POINTS,196.2,26.9,13500,5.6,1,0
ORD,JFK,3/3/2018,NONSTOP,LOWEST,92.2,19.64,0,0,1,0
ORD,JFK,3/3/2018,NONSTOP,POINTS,92.2,19.64,5800,5.6,1,0
JAX,DCA,3/3/2018,NONSTOP,LOWEST,75.2,18.46,0,0,1,0
JAX,DCA,3/3/2018,NONSTOP,POINTS,75.2,18.46,4600,5.6,1,0
JFK,IAD,3/3/2018,NONSTOP,LOWEST,63.2,17.62,0,0,1,0
JFK,IAD,3/3/2018,NONSTOP,POINTS,63.2,17.62,3700,5.6,1,0
LGB,PDX,3/3/2018,NONSTOP,LOWEST,101.2,20.27,0,0,1,0
LGB,PDX,3/3/2018,NONSTOP,POINTS,101.2,20.27,6500,5.6,1,0
FLL,PLS,3/3/2018,NONSTOP,LOWEST,84.1,28.1,0,0,0,0
FLL,PLS,3/3/2018,NONSTOP,POINTS,84.1,28.1,4200,5.6,0,0
SJU,STI,3/3/2018,NONSTOP,LOWEST,138.4,41.4,0,0,0,0
SJU,STI,3/3/2018,NONSTOP,POINTS,138.4,41.4,7200,36.9,0,0
FLL,PVD,3/3/2018,NONSTOP,LOWEST,238.2,29.83,0,0,1,0
FLL,PVD,3/3/2018,NONSTOP,POINTS,238.2,29.83,16600,5.6,1,0
HOU,JFK,3/3/2018,NONSTOP,LOWEST,133.2,22.5,0,0,1,0
HOU,JFK,3/3/2018,NONSTOP,POINTS,133.2,22.5,8900,5.6,1,0
FLL,SNU,3/3/2018,NONSTOP,LOWEST,117.1,53.1,0,0,0,0
FLL,SNU,3/3/2018,NONSTOP,POINTS,117.1,53.1,4800,30.6,0,0
BWI,MCO,3/3/2018,NONSTOP,LOWEST,124.2,21.87,0,0,1,0
BWI,MCO,3/3/2018,NONSTOP,POINTS,124.2,21.87,8200,5.6,1,0
BOS,BDA,3/3/2018,NONSTOP,LOWEST,98.1,28.1,0,0,0,0
BOS,BDA,3/3/2018,NONSTOP,POINTS,98.1,28.1,5200,5.6,0,0
JFK,AUA,3/3/2018,NONSTOP,LOWEST,216.1,38.1,0,0,0,0
JFK,AUA,3/3/2018,NONSTOP,POINTS,216.1,38.1,13200,15.6,0,0
MSY,FLL,3/3/2018,NONSTOP,LOWEST,33.2,15.53,0,0,1,0
MSY,FLL,3/3/2018,NONSTOP,POINTS,33.2,15.53,1500,5.6,1,0
HAV,MCO,3/3/2018,NONSTOP,LOWEST,109.46,59.46,0,0,0,0
HAV,MCO,3/3/2018,NONSTOP,POINTS,109.46,59.46,3800,35.96,0,0
MCO,ALB,3/3/2018,NONSTOP,LOWEST,197.2,26.97,0,0,1,0
MCO,ALB,3/3/2018,NONSTOP,POINTS,197.2,26.97,13600,5.6,1,0
FLL,AUA,3/3/2018,NONSTOP,LOWEST,206.1,38.1,0,0,0,0
FLL,AUA,3/3/2018,NONSTOP,POINTS,206.1,38.1,12500,15.6,0,0
BOS,LGA,3/3/2018,NONSTOP,LOWEST,138.2,22.85,0,0,1,0
BOS,LGA,3/3/2018,NONSTOP,POINTS,138.2,22.85,9200,5.6,1,0
SDQ,FLL,3/3/2018,NONSTOP,LOWEST,195.46,102.46,0,0,0,0
SDQ,FLL,3/3/2018,NONSTOP,POINTS,195.46,102.46,6900,62.26,0,0
DAB,JFK,3/3/2018,NONSTOP,LOWEST,88.98,19.42,0,0,1,0
DAB,JFK,3/3/2018,NONSTOP,POINTS,88.98,19.42,5600,5.6,1,0
RSW,DCA,3/3/2018,NONSTOP,LOWEST,131.2,22.36,0,0,1,0
RSW,DCA,3/3/2018,NONSTOP,POINTS,131.2,22.36,8700,5.6,1,0
SJU,TPA,3/3/2018,NONSTOP,LOWEST,121.1,28.1,0,0,1,0
SJU,TPA,3/3/2018,NONSTOP,POINTS,121.1,28.1,6900,5.6,1,0
AUS,FLL,3/3/2018,NONSTOP,LOWEST,75.2,18.46,0,0,1,0
AUS,FLL,3/3/2018,NONSTOP,POINTS,75.2,18.46,4600,5.6,1,0
PUJ,SJU,3/3/2018,NONSTOP,LOWEST,153.86,80.86,0,0,0,0
PUJ,SJU,3/3/2018,NONSTOP,POINTS,153.86,80.86,5500,62.26,0,0
MCO,CUN,3/3/2018,NONSTOP,LOWEST,158.82,54.82,0,0,0,0
MCO,CUN,3/3/2018,NONSTOP,POINTS,158.82,54.82,7800,32.32,0,0
FLL,CTG,3/3/2018,NONSTOP,LOWEST,116.1,43.1,0,0,0,0
FLL,CTG,3/3/2018,NONSTOP,POINTS,116.1,43.1,5500,20.6,0,0
BOS,PUJ,3/3/2018,NONSTOP,LOWEST,332.4,59.4,0,0,0,0
BOS,PUJ,3/3/2018,NONSTOP,POINTS,332.4,59.4,20300,36.9,0,0
PBI,BDL,3/3/2018,NONSTOP,LOWEST,223.2,28.78,0,0,1,0
PBI,BDL,3/3/2018,NONSTOP,POINTS,223.2,28.78,15500,5.6,1,0
FLL,SJO,3/3/2018,NONSTOP,LOWEST,241.58,44.58,0,0,0,0
FLL,SJO,3/3/2018,NONSTOP,POINTS,241.58,44.58,14600,22.08,0,0
DCA,MCO,3/3/2018,NONSTOP,LOWEST,156.2,24.11,0,0,1,0
DCA,MCO,3/3/2018,NONSTOP,POINTS,156.2,24.11,10600,5.6,1,0
PAP,BOS,3/3/2018,NONSTOP,LOWEST,385.16,129.16,0,0,0,0
PAP,BOS,3/3/2018,NONSTOP,POINTS,385.16,129.16,19000,105.66,0,0
PLS,JFK,3/3/2018,NONSTOP,LOWEST,210.46,104.46,0,0,0,0
PLS,JFK,3/3/2018,NONSTOP,POINTS,210.46,104.46,7900,80.96,0,0
BOS,CUN,3/3/2018,NONSTOP,LOWEST,278.82,54.82,0,0,0,0
BOS,CUN,3/3/2018,NONSTOP,POINTS,278.82,54.82,16600,32.32,0,0
HOG,FLL,3/3/2018,NONSTOP,LOWEST,144.46,59.46,0,0,0,0
HOG,FLL,3/3/2018,NONSTOP,POINTS,144.46,59.46,6300,35.96,0,0
RSW,HPN,3/3/2018,NONSTOP,LOWEST,336.98,36.72,0,0,1,0
RSW,HPN,3/3/2018,NONSTOP,POINTS,336.98,36.72,28100,5.6,1,0
PUJ,BOS,3/3/2018,NONSTOP,LOWEST,567.16,159.16,0,0,0,0
PUJ,BOS,3/3/2018,NONSTOP,POINTS,567.16,159.16,35500,62.26,0,0
MSY,JFK,3/3/2018,NONSTOP,LOWEST,157.2,24.18,0,0,1,0
MSY,JFK,3/3/2018,NONSTOP,POINTS,157.2,24.18,10600,5.6,1,0
MCO,BUF,3/3/2018,NONSTOP,LOWEST,158.2,24.25,0,0,1,0
MCO,BUF,3/3/2018,NONSTOP,POINTS,158.2,24.25,10700,5.6,1,0
LGB,AUS,3/3/2018,NONSTOP,LOWEST,91.2,19.57,0,0,1,0
LGB,AUS,3/3/2018,NONSTOP,POINTS,91.2,19.57,5800,5.6,1,0
MBJ,FLL,3/3/2018,NONSTOP,LOWEST,207.8,108.8,0,0,0,0
MBJ,FLL,3/3/2018,NONSTOP,POINTS,207.8,108.8,7400,80.5,0,0
NAS,BOS,3/3/2018,NONSTOP,LOWEST,460.59,122.59,0,0,0,0
NAS,BOS,3/3/2018,NONSTOP,POINTS,460.59,122.59,27100,99.09,0,0
FLL,HAV,3/3/2018,NONSTOP,LOWEST,98.1,53.1,0,0,0,0
FLL,HAV,3/3/2018,NONSTOP,POINTS,98.1,53.1,3400,30.6,0,0
JAX,FLL,3/3/2018,NONSTOP,LOWEST,59.98,17.39,0,0,1,0
JAX,FLL,3/3/2018,NONSTOP,POINTS,59.98,17.39,3400,5.6,1,0
RIC,BOS,3/3/2018,NONSTOP,LOWEST,136.2,22.71,0,0,1,0
RIC,BOS,3/3/2018,NONSTOP,POINTS,136.2,22.71,9100,5.6,1,0
IAD,JFK,3/3/2018,NONSTOP,LOWEST,152.2,23.83,0,0,1,0
IAD,JFK,3/3/2018,NONSTOP,POINTS,152.2,23.83,10300,5.6,1,0
DCA,NAS,3/3/2018,NONSTOP,LOWEST,128.1,28.1,0,0,0,0
DCA,NAS,3/3/2018,NONSTOP,POINTS,128.1,28.1,7500,5.6,0,0
POP,JFK,3/3/2018,NONSTOP,LOWEST,372.46,129.46,0,0,0,0
POP,JFK,3/3/2018,NONSTOP,POINTS,372.46,129.46,18000,62.26,0,0
LIR,BOS,3/3/2018,NONSTOP,LOWEST,811.03,105.03,0,0,0,0
LIR,BOS,3/3/2018,NONSTOP,POINTS,811.03,105.03,74400,46.23,0,0
